stock_date,open,high,low,close,adjclose,volume,prev_1day_mean_score,prev_1day_news_count,prev_1day_mean_numeric
2017-04-21,2.520999908,2.544749975,2.509000063,2.542000055,2.50831461,341896000,0.0,0.0,0.0
2017-04-24,2.573999882,2.586999893,2.552750111,2.573750019,2.539643049,371820000,0.9522887468338013,1.0,-1.0
2017-04-25,2.588500023,2.633249998,2.56675005,2.618499994,2.583800316,388440000,0.739490270614624,4.0,0.5
2017-04-26,2.632250071,2.634749889,2.598500013,2.600500107,2.566038609,327004000,0.0,0.0,0.0
2017-04-27,2.60800004,2.649499893,2.589750051,2.641000032,2.606002331,319700000,0.884073813756307,6.0,0.6666666666666666
2017-04-28,2.634000063,2.641000032,2.601749897,2.607500076,2.572945356,348248000,0.0,0.0,0.0
2017-05-01,2.618499994,2.671250105,2.611249924,2.665999889,2.630670309,307732000,0.9510682225227356,1.0,1.0
2017-05-02,2.638750076,2.640000105,2.563999891,2.586999893,2.55271697,629972000,0.7143843173980713,1.0,0.0
2017-05-03,2.579999924,2.615999937,2.565000057,2.606250048,2.571712732,336904000,0.0,0.0,0.0
2017-05-04,2.612499952,2.623749971,2.588249922,2.596250057,2.561845064,209788000,0.0,0.0,0.0
2017-05-05,2.584500074,2.60374999,2.568749905,2.59649992,2.562091351,228428000,0.0,0.0,0.0
2017-05-08,2.608500004,2.609999895,2.557749987,2.569250107,2.535202742,365240000,0.7237083315849304,1.0,-1.0
2017-05-09,2.575000048,2.623250008,2.566499949,2.573499918,2.539396286,847672000,0.0,0.0,0.0
2017-05-10,2.857249975,3.04550004,2.850500107,3.032249928,2.992066622,2129096000,0.0,0.0,0.0
2017-05-11,3.001250029,3.260750055,2.997750044,3.162499905,3.12059021,1939792000,0.0,0.0,0.0
2017-05-12,3.165750027,3.24000001,3.144500017,3.197249889,3.154880285,962620000,0.0,0.0,0.0
2017-05-15,3.239000082,3.360249996,3.234499931,3.357749939,3.313253641,1087540000,0.0,0.0,0.0
2017-05-16,3.409499884,3.436000109,3.334000111,3.420249939,3.374924898,1120700000,0.0,0.0,0.0
2017-05-17,3.352499962,3.371500015,3.188750029,3.193000078,3.150686264,1271368000,0.0,0.0,0.0
2017-05-18,3.237499952,3.335750103,3.176249981,3.32675004,3.282664776,1156032000,0.0,0.0,0.0
2017-05-19,3.425750017,3.455499887,3.380500078,3.400000095,3.358476877,1018372000,0.0,0.0,0.0
2017-05-22,3.444250107,3.486999989,3.43324995,3.472500086,3.430091619,836608000,0.0,0.0,0.0
2017-05-23,3.492500067,3.494750023,3.392750025,3.425750017,3.383912325,681248000,0.0,0.0,0.0
2017-05-24,3.523999929,3.526750088,3.451999903,3.464250088,3.421941996,815996000,0.0,0.0,0.0
2017-05-25,3.5,3.500750065,3.411000013,3.456500053,3.414287806,608228000,0.0,0.0,0.0
2017-05-26,3.448250055,3.631999969,3.427750111,3.546000004,3.502694368,779140000,0.0,0.0,0.0
2017-05-30,3.592499971,3.657249928,3.576250076,3.621750116,3.57751894,989652000,0.0,0.0,0.0
2017-05-31,3.667249918,3.674999952,3.551249981,3.608750105,3.564677715,887316000,0.0,0.0,0.0
2017-06-01,3.624749899,3.625750065,3.562999964,3.608999968,3.56492424,503340000,0.0,0.0,0.0
2017-06-02,3.605999947,3.632499933,3.585000038,3.59100008,3.54714489,487456000,0.0,0.0,0.0
2017-06-05,3.574500084,3.713249922,3.562750101,3.70024991,3.655060291,817376000,0.7425265908241272,2.0,0.0
2017-06-06,3.695499897,3.742249966,3.670000076,3.683500051,3.638514996,758728000,0.0,0.0,0.0
2017-06-07,3.708250046,3.746999979,3.692500114,3.727999926,3.682471037,612612000,0.0,0.0,0.0
2017-06-08,3.836499929,4.0,3.794749975,3.998500109,3.949668407,1161744000,0.8250907063484192,1.0,0.0
2017-06-09,4.118500233,4.212500095,3.568749905,3.74000001,3.694324255,3692928000,0.909060537815094,1.0,0.0
2017-06-12,3.647000074,3.792500019,3.552750111,3.749249935,3.703461409,1697532000,0.0,0.0,0.0
2017-06-13,3.859999895,3.869250059,3.641249895,3.785000086,3.738775253,1672504000,0.0,0.0,0.0
2017-06-14,3.788000107,3.851500034,3.712500095,3.792999983,3.746677637,1184640000,0.0,0.0,0.0
2017-06-15,3.674000025,3.839999914,3.662499905,3.809250116,3.762728691,963824000,0.0,0.0,0.0
2017-06-16,3.819000006,3.867500067,3.756000042,3.790499926,3.744207621,924960000,0.0,0.0,0.0
2017-06-19,3.835249901,3.938250065,3.831500053,3.933000088,3.884967566,778176000,0.0,0.0,0.0
2017-06-20,3.975749969,4.043499947,3.923000097,3.927249908,3.879287481,1095444000,0.0,0.0,0.0
2017-06-21,3.955250025,3.990499973,3.892499924,3.986749887,3.938061237,682652000,0.7678607702255249,1.0,0.0
2017-06-22,3.994999886,4.008500099,3.934999943,3.959249973,3.910897493,469132000,0.0,0.0,0.0
2017-06-23,3.967000008,3.98300004,3.830499887,3.845750093,3.798783541,1088588000,0.0,0.0,0.0
2017-06-26,3.878999949,3.914999962,3.708250046,3.803750038,3.75729537,1063960000,0.4198424220085144,1.0,-1.0
2017-06-27,3.786000013,3.794749975,3.658750057,3.664499998,3.619746685,999492000,0.8491418063640594,2.0,-1.0
2017-06-28,3.73300004,3.798500061,3.643749952,3.793750048,3.747418404,994948000,0.0,0.0,0.0
2017-06-29,3.765000105,3.767999887,3.601999998,3.667000055,3.622216463,1064424000,0.8510037064552307,1.0,0.0
2017-06-30,3.684499979,3.698250055,3.587500095,3.614000082,3.569864273,731060000,0.0,0.0,0.0
2017-07-03,3.626250029,3.641249895,3.46449995,3.483249903,3.440710783,709072000,0.9668388366699219,1.0,-1.0
2017-07-05,3.547499895,3.605499983,3.528249979,3.576250076,3.532574415,820188000,0.0,0.0,0.0
2017-07-06,3.546750069,3.634500027,3.493999958,3.586999893,3.543193102,746284000,0.807223916053772,1.0,0.0
2017-07-07,3.644500017,3.6875,3.621249914,3.66899991,3.624191999,654972000,0.0,0.0,0.0
2017-07-10,3.743499994,3.849999905,3.717000008,3.842499971,3.795572996,958492000,0.0,0.0,0.0
2017-07-11,3.846250057,3.904750109,3.803750038,3.897000074,3.849406958,757956000,0.5730317234992981,1.0,0.0
2017-07-12,3.957499981,4.074999809,3.914000034,4.062749863,4.01313448,1145208000,0.0,0.0,0.0
2017-07-13,4.074999809,4.15749979,3.96875,4.015749931,3.966706276,1369132000,0.0,0.0,0.0
2017-07-14,4.032249928,4.125249863,4.025249958,4.12375021,4.073388577,941948000,0.0,0.0,0.0
2017-07-17,4.158249855,4.1875,4.043749809,4.106249809,4.056100845,930792000,0.0,0.0,0.0
2017-07-18,4.044499874,4.163750172,4.03249979,4.149000168,4.098329544,776640000,0.9326238036155701,2.0,0.0
2017-07-19,4.158249855,4.184999943,4.115250111,4.127500057,4.077092648,687044000,0.9500970244407654,1.0,-1.0
2017-07-20,4.148250103,4.187749863,4.097750187,4.1875,4.136359215,699596000,0.0,0.0,0.0
2017-07-21,4.166749954,4.232500076,4.152249813,4.202499866,4.151175022,648332000,0.0,0.0,0.0
2017-07-24,4.209750175,4.219500065,4.143000126,4.153749943,4.103021622,652524000,0.8827084302902222,2.0,0.5
2017-07-25,4.13049984,4.148250103,4.08949995,4.133749962,4.083265781,496556000,0.0,0.0,0.0
2017-07-26,4.191999912,4.248250008,4.146249771,4.181499958,4.130431175,640404000,0.0,0.0,0.0
2017-07-27,4.206749916,4.218500137,3.938999891,4.043499947,3.994117975,782856000,0.0,0.0,0.0
2017-07-28,4.007249832,4.134500027,3.982000113,4.109749794,4.059559822,513348000,0.0,0.0,0.0
2017-07-31,4.12349987,4.159999847,4.015500069,4.062749863,4.01313448,559672000,0.6050397157669067,2.0,1.0
2017-08-01,4.053249836,4.113999844,4.025000095,4.112249851,4.062027931,431384000,0.0,0.0,0.0
2017-08-02,4.143750191,4.147749901,4.031750202,4.109749794,4.059559822,478444000,0.0,0.0,0.0
2017-08-03,4.109250069,4.165750027,4.092000008,4.162000179,4.111170769,442420000,0.0,0.0,0.0
2017-08-04,4.184999943,4.251749992,4.162000179,4.180250168,4.129198074,589096000,0.0,0.0,0.0
2017-08-07,4.209750175,4.309249878,4.199999809,4.308750153,4.256128311,717412000,0.0,0.0,0.0
2017-08-08,4.347249985,4.363999844,4.217750072,4.257500172,4.205504894,755336000,0.0,0.0,0.0
2017-08-09,4.210750103,4.305250168,4.19175005,4.302750111,4.250201702,530784000,0.0,0.0,0.0
2017-08-10,4.303999901,4.316500187,4.108250141,4.118500233,4.068202019,1328088000,0.0,0.0,0.0
2017-08-11,3.928499937,3.974999905,3.822750092,3.898999929,3.851382494,1497196000,0.0,0.0,0.0
2017-08-14,3.991750002,4.213749886,3.980000019,4.210000038,4.158584595,1279020000,0.0,0.0,0.0
2017-08-15,4.215250015,4.241749763,4.139750004,4.174499989,4.12351799,764532000,0.8061286807060242,1.0,0.0
2017-08-16,4.189750195,4.213500023,4.096000195,4.128749847,4.078326225,596632000,0.0,0.0,0.0
2017-08-17,4.120250225,4.137499809,4.034500122,4.03674984,3.9874506,525444000,0.0,0.0,0.0
2017-08-18,4.091750145,4.109000206,3.990999937,4.037499905,3.98819232,601204000,0.0,0.0,0.0
2017-08-21,4.062250137,4.073750019,3.934250116,3.97874999,3.930159092,623672000,0.8456921577453613,1.0,-1.0
2017-08-22,4.012249947,4.069749832,3.992749929,4.06374979,4.017654896,450456000,0.9410298466682434,1.0,0.0
2017-08-23,4.03000021,4.15625,4.021249771,4.144999981,4.09798193,579520000,0.0,0.0,0.0
2017-08-24,4.177499771,4.18200016,4.103000164,4.129749775,4.082905769,469700000,0.0,0.0,0.0
2017-08-25,4.154250145,4.164500237,4.088749886,4.09525013,4.048798561,357200000,0.0,0.0,0.0
2017-08-28,4.114500046,4.127500057,4.05824995,4.124249935,4.077468872,389496000,0.7191619575023651,2.0,0.0
2017-08-29,4.064750195,4.139500141,4.056499958,4.117499828,4.070795059,324096000,0.0,0.0,0.0
2017-08-30,4.137499809,4.153250217,4.106750011,4.142000198,4.095016956,384400000,0.0,0.0,0.0
2017-08-31,4.162499905,4.239999771,4.15500021,4.236000061,4.187949657,612684000,0.5915627479553223,1.0,0.0
2017-09-01,4.24875021,4.297500134,4.239999771,4.261499882,4.213160992,445432000,0.0,0.0,0.0
2017-09-05,4.209499836,4.21449995,4.089000225,4.147749901,4.100701809,695364000,0.0,0.0,0.0
2017-09-06,4.181000233,4.195000172,4.110000134,4.145249844,4.098229408,397672000,0.8973778486251831,1.0,-1.0
2017-09-07,4.162250042,4.197249889,4.12375021,4.164500237,4.117262363,352868000,0.0,0.0,0.0
2017-09-08,4.152750015,4.167749882,4.067749977,4.09224987,4.045832157,498856000,0.0,0.0,0.0
2017-09-11,4.138500214,4.235750198,4.132999897,4.224999905,4.177075386,567444000,0.7448280453681946,1.0,1.0
2017-09-12,4.25,4.25,4.174250126,4.240250111,4.192153931,411488000,0.7352399230003357,1.0,0.0
2017-09-13,4.214749813,4.288499832,4.18200016,4.259250164,4.210937023,580960000,0.9520676136016846,1.0,1.0
2017-09-14,4.219749928,4.31400013,4.195000172,4.235000134,4.186962128,513712000,0.8319219946861267,2.0,0.0
2017-09-15,4.321499825,4.50274992,4.316249847,4.50274992,4.451675892,1364792000,0.8508042395114899,2.0,0.0
2017-09-18,4.628499985,4.78000021,4.621500015,4.68874979,4.635564804,1684460000,0.9120546579360962,1.0,0.0
2017-09-19,4.637750149,4.746250153,4.615499973,4.683750153,4.630622387,874280000,0.7176055312156677,1.0,1.0
2017-09-20,4.6875,4.735499859,4.605249882,4.645999908,4.593300819,724920000,0.6816359460353851,2.0,0.5
2017-09-21,4.540999889,4.567500114,4.44024992,4.519000053,4.467740536,1075600000,0.8316749334335327,4.0,0.25
2017-09-22,4.507500172,4.557750225,4.465000153,4.474999905,4.424240112,491232000,0.8059113621711731,1.0,-1.0
2017-09-25,4.443749905,4.445000172,4.254000187,4.275000095,4.226508617,874580000,0.8807910084724426,1.0,0.0
2017-09-26,4.411250114,4.467000008,4.258749962,4.298999786,4.250236988,1125620000,0.8351550102233887,2.0,1.0
2017-09-27,4.390500069,4.406750202,4.318749905,4.393249989,4.343416214,713720000,0.8818708856900533,3.0,0.3333333333333333
2017-09-28,4.400499821,4.404500008,4.343999863,4.392000198,4.342182636,435244000,0.9359924793243408,1.0,0.0
2017-09-29,4.477000237,4.493249893,4.431250095,4.469250202,4.418556213,619092000,0.9038809339205424,3.0,0.3333333333333333
2017-10-02,4.519999981,4.549499989,4.425000191,4.474999905,4.424240112,503480000,0.9210711717605591,1.0,0.0
2017-10-03,4.481249809,4.514500141,4.439499855,4.484250069,4.433384418,390332000,0.953718364238739,1.0,1.0
2017-10-04,4.490499973,4.544250011,4.453499794,4.521749973,4.470459461,427848000,0.9271944165229797,1.0,0.0
2017-10-05,4.546500206,4.550000191,4.488999844,4.519249916,4.467989445,437364000,0.6019058227539062,1.0,1.0
2017-10-06,4.491250038,4.546000004,4.474999905,4.53249979,4.481086731,318800000,0.0,0.0,0.0
2017-10-09,4.569749832,4.668250084,4.550749779,4.634749889,4.582178116,563492000,0.9349300861358643,1.0,0.0
2017-10-10,4.785749912,4.823750019,4.681499958,4.723249912,4.66967392,974876000,0.7554437518119812,2.0,0.0
2017-10-11,4.739999771,4.775000095,4.693500042,4.773499966,4.719354153,529508000,0.9433850049972534,1.0,0.0
2017-10-12,4.77699995,4.827250004,4.748250008,4.77575016,4.721578598,528292000,0.9560656547546387,1.0,0.0
2017-10-13,4.838749886,4.875,4.791250229,4.864749908,4.809568405,628728000,0.0,0.0,0.0
2017-10-16,4.894999981,4.951250076,4.830999851,4.948249817,4.892120361,576640000,0.8306241929531097,2.0,0.0
2017-10-17,4.927249908,4.972499847,4.908750057,4.943749905,4.887672424,478596000,0.8124637305736542,2.0,0.5
2017-10-18,4.952750206,4.953499794,4.833000183,4.939499855,4.883471489,567316000,0.8727787931760153,3.0,-0.3333333333333333
2017-10-19,4.861000061,4.949999809,4.81125021,4.945000172,4.88890934,570772000,0.8298349380493164,2.0,-0.5
2017-10-20,4.962250233,4.989749908,4.913499832,4.922500134,4.866663933,451620000,0.9594723284244537,2.0,0.0
2017-10-23,4.944499969,4.971250057,4.894999981,4.915500164,4.859744549,428696000,0.9116071462631226,1.0,0.0
2017-10-24,4.924749851,4.96875,4.898499966,4.967000008,4.91065979,407244000,0.0,0.0,0.0
2017-10-25,4.927000046,4.980500221,4.779250145,4.841499805,4.786581993,828160000,0.0,0.0,0.0
2017-10-26,4.86950016,4.903999805,4.84525013,4.892250061,4.836756706,322744000,0.9551782011985779,1.0,-1.0
2017-10-27,4.945000172,5.046750069,4.918749809,5.046500206,4.989258289,572192000,0.0,0.0,0.0
2017-10-30,5.046500206,5.152249813,5.030499935,5.096000195,5.038197517,504056000,0.0,0.0,0.0
2017-10-31,5.128250122,5.197249889,5.122499943,5.170249939,5.111604214,411908000,0.5797680616378784,1.0,0.0
2017-11-01,5.233749866,5.249249935,5.114999771,5.179999828,5.121243,502576000,0.0,0.0,0.0
2017-11-02,5.150000095,5.195250034,5.091249943,5.148499966,5.090100765,342308000,0.8881422281265259,1.0,0.0
2017-11-03,5.179999828,5.21724987,5.133500099,5.21724987,5.158071995,353640000,0.0,0.0,0.0
2017-11-06,5.179999828,5.249499798,5.167500019,5.240749836,5.181303501,389944000,0.5056655406951904,1.0,-1.0
2017-11-07,5.263750076,5.322500229,5.25150013,5.300749779,5.240624428,427700000,0.0,0.0,0.0
2017-11-08,5.296249866,5.300000191,5.181000233,5.229000092,5.169688225,522988000,0.6933218836784363,1.0,1.0
2017-11-09,5.131750107,5.158249855,5.009250164,5.132999897,5.074776649,978564000,0.8982144594192505,1.0,0.0
2017-11-10,5.327000141,5.466750145,5.290750027,5.40350008,5.342208862,1253256000,0.0,0.0,0.0
2017-11-13,5.40350008,5.429249763,5.300250053,5.315750122,5.255452633,582376000,0.0,0.0,0.0
2017-11-14,5.324999809,5.369999886,5.280749798,5.354499817,5.293763638,529292000,0.0,0.0,0.0
2017-11-15,5.298749924,5.300000191,5.195000172,5.249499798,5.189954758,501948000,0.0,0.0,0.0
2017-11-16,5.324500084,5.355000019,5.28125,5.290249825,5.230241776,441768000,0.0,0.0,0.0
2017-11-17,5.34800005,5.383749962,5.268750191,5.28399992,5.224062443,515664000,0.0,0.0,0.0
2017-11-20,5.299749851,5.364250183,5.262499809,5.352000237,5.291292667,396100000,0.9344127178192139,1.0,0.0
2017-11-21,5.392250061,5.413000107,5.360000134,5.401249886,5.339982986,399176000,0.914543479681015,2.0,0.0
2017-11-22,5.425000191,5.425000191,5.340250015,5.373250008,5.315992355,356640000,0.0,0.0,0.0
2017-11-24,5.389750004,5.425000191,5.364999771,5.423999786,5.366200924,180752000,0.0,0.0,0.0
2017-11-27,5.432750225,5.434000015,5.350249767,5.353499889,5.296452522,422896000,0.0,0.0,0.0
2017-11-28,5.358749866,5.368249893,5.205999851,5.267749786,5.21161747,512752000,0.9238462150096893,2.0,-1.0
2017-11-29,5.250249863,5.252999783,4.780749798,4.91050005,4.858172894,1396788000,0.0,0.0,0.0
2017-11-30,4.980000019,5.066999912,4.916250229,5.017749786,4.964279652,823768000,0.0,0.0,0.0
2017-12-01,4.982749939,5.003250122,4.811749935,4.941999912,4.889336109,811548000,0.0,0.0,0.0
2017-12-04,5.00124979,5.007500172,4.612500191,4.666500092,4.616773605,1240844000,0.0,0.0,0.0
2017-12-05,4.559999943,4.817500114,4.514500141,4.693500042,4.643485069,981488000,0.0,0.0,0.0
2017-12-06,4.642499924,4.753499985,4.620999813,4.731500149,4.681081295,467032000,0.0,0.0,0.0
2017-12-07,4.798999786,4.840000153,4.752999783,4.799749851,4.748603344,542600000,0.0,0.0,0.0
2017-12-08,4.850249767,4.86950016,4.778749943,4.787250042,4.736235142,466876000,0.0,0.0,0.0
2017-12-11,4.801499844,4.86950016,4.78550005,4.866499901,4.814641476,372748000,0.0,0.0,0.0
2017-12-12,4.822500229,4.846000195,4.74725008,4.770999908,4.720160007,455016000,0.0,0.0,0.0
2017-12-13,4.8125,4.81374979,4.646999836,4.654500008,4.604900837,554280000,0.7254273891448975,1.0,1.0
2017-12-14,4.647999763,4.733500004,4.614999771,4.66174984,4.612074375,438164000,0.9008731245994568,1.0,0.0
2017-12-15,4.706250191,4.809500217,4.640500069,4.789000034,4.737969398,670036000,0.0,0.0,0.0
2017-12-18,4.829999924,4.950500011,4.800000191,4.947500229,4.894778728,477704000,0.0,0.0,0.0
2017-12-19,4.938000202,4.943250179,4.874000072,4.902750015,4.850505829,373100000,0.841192215681076,2.0,0.5
2017-12-20,4.942500114,4.951749802,4.863749981,4.920000076,4.867571354,288820000,0.8926504254341125,2.0,0.5
2017-12-21,4.923500061,4.948750019,4.888750076,4.897250175,4.845063686,300904000,0.8697101473808289,2.0,1.0
2017-12-22,4.860000134,4.891250134,4.78125,4.881750107,4.829728603,466276000,0.0,0.0,0.0
2017-12-26,4.825749874,4.943749905,4.795499802,4.93599987,4.883401871,355080000,0.958390474319458,1.0,1.0
2017-12-27,4.922500134,4.999249935,4.90775013,4.929249763,4.876723766,329488000,0.0,0.0,0.0
2017-12-28,4.953249931,4.984499931,4.928750038,4.934999943,4.88241291,240248000,0.5460834503173828,1.0,-1.0
2017-12-29,4.961500168,4.961500168,4.837500095,4.837500095,4.785951138,279964000,0.0,0.0,0.0
2018-01-02,4.894499779,4.987500191,4.862500191,4.983749866,4.930642128,355616000,0.0,0.0,0.0
2018-01-03,5.102499962,5.34250021,5.09375,5.311749935,5.255147457,914704000,0.0,0.0,0.0
2018-01-04,5.394000053,5.451250076,5.317249775,5.339749813,5.282848358,583268000,0.9679049849510193,1.0,-1.0
2018-01-05,5.354750156,5.422749996,5.27699995,5.385000229,5.327617168,580124000,0.0,0.0,0.0
2018-01-08,5.510000229,5.625,5.46449995,5.550000191,5.490858555,881216000,0.0,0.0,0.0
2018-01-09,5.555500031,5.595499992,5.46600008,5.548500061,5.489374638,497000000,0.9049633145332336,1.0,1.0
2018-01-10,5.454999924,5.595499992,5.400000095,5.592000008,5.532411575,582664000,0.0,0.0,0.0
2018-01-11,5.625,5.656750202,5.580249786,5.602000237,5.542304516,406032000,0.0,0.0,0.0
2018-01-12,5.590000153,5.624750137,5.533500195,5.574500084,5.515096188,359916000,0.0,0.0,0.0
2018-01-16,5.601250172,5.687749863,5.417250156,5.50274992,5.444112778,702348000,0.9320359826087952,3.0,0.3333333333333333
2018-01-17,5.517499924,5.627999783,5.422500134,5.618000031,5.558134556,538408000,0.8752448956171671,3.0,-0.3333333333333333
2018-01-18,5.598499775,5.665999889,5.566999912,5.611000061,5.551208973,408632000,0.9448218643665314,6.0,-0.16666666666666666
2018-01-19,5.702250004,5.777249813,5.675000191,5.75274992,5.691448212,609380000,0.974675714969635,2.0,-1.0
2018-01-22,5.760749817,5.843999863,5.702499866,5.84224987,5.779993534,550944000,0.0,0.0,0.0
2018-01-23,5.896249771,5.99574995,5.877500057,5.972750187,5.909101963,475228000,0.8649096488952637,1.0,-1.0
2018-01-24,5.975999832,6.012249947,5.838749886,5.894999981,5.832182407,579972000,0.0,0.0,0.0
2018-01-25,5.949999809,5.993750095,5.893750191,5.908750057,5.845785141,409884000,0.0,0.0,0.0
2018-01-26,5.953000069,6.083499908,5.940000057,6.083250046,6.018427849,516356000,0.0,0.0,0.0
2018-01-29,6.068500042,6.202750206,6.015250206,6.171249866,6.105487347,455116000,0.0,0.0,0.0
2018-01-30,6.027750015,6.16050005,5.960249901,6.06799984,6.003338337,570832000,0.0,0.0,0.0
2018-01-31,6.144249916,6.231750011,6.111249924,6.144999981,6.079517365,478576000,0.0,0.0,0.0
2018-02-01,5.962999821,6.172500134,5.951499939,6.012499809,5.948431492,519224000,0.0,0.0,0.0
2018-02-02,5.925000191,5.949250221,5.779250145,5.837999821,5.775789738,718464000,0.8223108649253845,1.0,0.0
2018-02-05,5.675000191,5.830749989,5.125,5.34250021,5.285571575,1165204000,0.9098740816116333,1.0,0.0
2018-02-06,5.110000134,5.642499924,5.099999905,5.639500141,5.579405308,1114800000,0.0,0.0,0.0
2018-02-07,5.739500046,5.874249935,5.667500019,5.71999979,5.65904665,802932000,0.0,0.0,0.0
2018-02-08,5.847000122,5.88049984,5.437749863,5.438000202,5.380051136,1144000000,0.0,0.0,0.0
2018-02-09,5.956250191,5.972249985,5.438000202,5.802000046,5.74017334,1674604000,0.0,0.0,0.0
2018-02-12,5.883999825,5.887000084,5.625750065,5.700749874,5.640002251,1093172000,0.0,0.0,0.0
2018-02-13,5.664000034,5.862500191,5.631249905,5.815750122,5.753776073,625524000,0.0,0.0,0.0
2018-02-14,5.775000095,6.064750195,5.763750076,6.03550005,5.971184254,744988000,0.0,0.0,0.0
2018-02-15,6.119750023,6.209249973,6.038000107,6.162499905,6.096833706,698900000,0.5472778677940369,1.0,1.0
2018-02-16,6.135000229,6.25,6.086750031,6.096000195,6.031039715,637656000,0.8702479600906372,3.0,0.3333333333333333
2018-02-20,6.118750095,6.296750069,6.114999771,6.227000237,6.160645485,686240000,0.0,0.0,0.0
2018-02-21,6.292250156,6.299250126,6.03399992,6.037749767,5.973409653,892292000,0.0,0.0,0.0
2018-02-22,6.068250179,6.140749931,5.987500191,6.053750038,5.99296236,534364000,0.0,0.0,0.0
2018-02-23,6.114250183,6.148250103,6.063000202,6.148250103,6.086514473,415300000,0.0,0.0,0.0
2018-02-26,6.195000172,6.199500084,6.101500034,6.164500237,6.102602005,469312000,0.0,0.0,0.0
2018-02-27,6.137499809,6.222750187,6.128250122,6.151500225,6.089731693,455436000,0.9478464722633362,1.0,1.0
2018-02-28,6.162499905,6.202499866,6.038249969,6.050000191,5.989249706,523116000,0.0,0.0,0.0
2018-03-01,6.047749996,6.102250099,5.703000069,5.805250168,5.746958733,1040120000,0.0,0.0,0.0
2018-03-02,5.696499825,5.920000076,5.546249866,5.913499832,5.854121208,913428000,0.9711093902587891,1.0,-1.0
2018-03-05,5.862750053,5.931250095,5.737999916,5.891250134,5.832093716,620776000,0.9252943992614746,1.0,0.0
2018-03-06,5.977499962,6.073500156,5.934000015,6.053999901,5.993209839,636808000,0.9682822525501251,2.0,-1.0
2018-03-07,5.949999809,6.098750114,5.948750019,6.046000004,5.985290527,581208000,0.0,0.0,0.0
2018-03-08,6.073750019,6.073750019,5.984749794,6.029500008,5.96895647,411912000,0.0,0.0,0.0
2018-03-09,6.077499866,6.146249771,6.06125021,6.133250237,6.071664333,505524000,0.0,0.0,0.0
2018-03-12,6.175000191,6.324999809,6.166749954,6.243999958,6.181303024,605060000,0.0,0.0,0.0
2018-03-13,6.287250042,6.362500191,6.151000023,6.192749977,6.130566597,619772000,0.0,0.0,0.0
2018-03-14,6.236249924,6.263750076,6.155499935,6.218500137,6.156058311,505496000,0.699138879776001,1.0,0.0
2018-03-15,6.232250214,6.315499783,6.190999985,6.233500004,6.170907974,401952000,0.0,0.0,0.0
2018-03-16,6.25,6.28125,6.211999893,6.262000084,6.199120522,399456000,0.0,0.0,0.0
2018-03-19,6.204500198,6.233749866,5.925000191,6.025000095,5.964501858,713772000,0.0,0.0,0.0
2018-03-20,6.027999878,6.278749943,6.027999878,6.239500046,6.176846027,554696000,0.0,0.0,0.0
2018-03-21,6.232999802,6.300000191,6.18324995,6.214000225,6.151603699,438688000,0.0,0.0,0.0
2018-03-22,6.150000095,6.197000027,6.008500099,6.046249866,5.985538006,551196000,0.0,0.0,0.0
2018-03-23,6.059999943,6.0625,5.813000202,5.824250221,5.765767097,735620000,0.0,0.0,0.0
2018-03-26,5.949999809,6.113249779,5.897500038,6.111999989,6.050628662,611424000,0.6841513514518738,1.0,0.0
2018-03-27,6.193749905,6.25,5.496250153,5.638000011,5.581386089,1409000000,0.0,0.0,0.0
2018-03-28,5.603250027,5.734749794,5.425000191,5.533750057,5.478183746,945904000,0.0,0.0,0.0
2018-03-29,5.602749825,5.887499809,5.517499924,5.789750099,5.731613636,916628000,0.9309520721435547,1.0,-1.0
2018-04-02,5.718500137,5.866250038,5.4375,5.526249886,5.470759869,922092000,0.0,0.0,0.0
2018-04-03,5.695000172,5.758749962,5.533750057,5.633749962,5.577180386,667432000,0.0,0.0,0.0
2018-04-04,5.375249863,5.666500092,5.349999905,5.656000137,5.599205971,789168000,0.0,0.0,0.0
2018-04-05,5.715000153,5.728250027,5.462250233,5.534500122,5.478927135,701240000,0.0,0.0,0.0
2018-04-06,5.430749893,5.539999962,5.326749802,5.356249809,5.302466393,662988000,0.0,0.0,0.0
2018-04-09,5.420000076,5.549250126,5.364999771,5.385250092,5.331175327,499524000,0.8901821374893188,1.0,-1.0
2018-04-10,5.618000031,5.724999905,5.560249805,5.697750092,5.640536785,761676000,0.0,0.0,0.0
2018-04-11,5.682750225,5.724500179,5.623000145,5.656000137,5.599205971,460244000,0.8339059154192606,3.0,-0.3333333333333333
2018-04-12,5.75,5.882999897,5.705249786,5.864999771,5.806107044,593920000,0.0,0.0,0.0
2018-04-13,5.929249763,5.937749863,5.738749981,5.787499905,5.72938633,503036000,0.0,0.0,0.0
2018-04-16,5.794250011,5.821000099,5.691999912,5.787250042,5.729137897,350792000,0.0,0.0,0.0
2018-04-17,5.840000153,5.960000038,5.783750057,5.938499928,5.878870964,447224000,0.7169588804244995,1.0,0.0
2018-04-18,5.887499809,5.981249809,5.819250107,5.909249783,5.849913597,391364000,0.9668506383895874,1.0,-1.0
2018-04-19,5.793749809,5.827499866,5.670000076,5.725999832,5.668502808,471996000,0.9107051889101664,6.0,0.5
2018-04-20,5.71724987,5.802499771,5.68625021,5.717750072,5.660336494,386200000,0.0,0.0,0.0
2018-04-23,5.735750198,5.787499905,5.570750237,5.597000122,5.540799141,427508000,0.9732653498649597,1.0,-1.0
