stock_date,daily_return,prev_1day_mean_score,prev_1day_news_count
2015-06-17,1.172062691933684,0.0,0.0
2015-06-18,1.6682118690202419,0.0,0.0
2015-06-19,-0.3190505007856781,0.0,0.0
2015-06-22,-0.4115255533539641,0.0,0.0
2015-06-23,-2.57116587327485,0.0,0.0
2015-06-24,-0.9896280960379533,0.0,0.0
2015-06-25,0.7615436197852654,0.0,0.0
2015-06-26,-2.031186673952101,0.0,0.0
2015-06-29,-2.9893828152005586,0.0,0.0
2015-06-30,-0.04971013708964245,0.0,0.0
2015-07-01,1.4420708707777008,0.0,0.0
2015-07-02,0.09804392349106461,0.0,0.0
2015-07-06,-1.2242945795492122,0.0,0.0
2015-07-07,-1.8839855604161793,0.0,0.0
2015-07-08,-0.7074249721111148,0.0,0.0
2015-07-09,-1.2213764686595185,0.0,0.0
2015-07-10,1.7516764698747078,0.0,0.0
2015-07-13,0.6582284476974731,0.0,0.0
2015-07-14,0.050298188223973916,0.0,0.0
2015-07-15,-0.7038682882550273,0.0,0.0
2015-07-16,2.2278494919147462,0.0,0.0
2015-07-17,-0.5943577855836435,0.0,0.0
2015-07-20,-1.8435446233151187,0.0,0.0
2015-07-21,0.45684994274528545,0.0,0.0
2015-07-22,-1.92016111862785,0.0,0.0
2015-07-23,1.2364785264212586,0.0,0.0
2015-07-24,-1.1704834414984933,0.0,0.0
2015-07-27,-0.5664282089980932,0.0,0.0
2015-07-28,2.1750415373900545,0.0,0.0
2015-07-29,1.2164182167318405,0.0,0.0
2015-07-30,0.2503811742651907,0.0,0.0
2015-07-31,-0.34965472918668805,0.0,0.0
2015-08-03,1.704262653224542,0.0,0.0
2015-08-04,0.3942777637514938,0.0,0.0
2015-08-05,1.0309351310044734,0.0,0.0
2015-08-06,-0.6316818000058344,0.0,0.0
2015-08-07,12.371638660027129,0.0,0.0
2015-08-10,3.4812846239324013,0.0,0.0
2015-08-11,-0.5046292640485284,0.0,0.0
2015-08-12,0.25359442782333375,0.0,0.0
2015-08-13,-0.8431694843437643,0.0,0.0
2015-08-14,0.0850379251700728,0.0,0.0
2015-08-17,-0.6372176471435842,0.0,0.0
2015-08-18,-1.3253484463036203,0.0,0.0
2015-08-19,-0.38995076502786885,0.0,0.0
2015-08-20,-3.6102628592230013,0.0,0.0
2015-08-21,-3.1137184796491635,0.0,0.0
2015-08-24,-3.539821765707285,0.0,0.0
2015-08-25,-2.076290773718459,0.0,0.0
2015-08-26,7.544372349532957,0.0,0.0
2015-08-27,3.7597439775511,0.0,0.0
2015-08-28,0.44189076212872713,0.0,0.0
2015-08-31,-1.0998720633523917,0.0,0.0
2015-09-01,-4.092527213751129,0.0,0.0
2015-09-02,3.0148450377943004,0.0,0.0
2015-09-03,0.27015056816146465,0.0,0.0
2015-09-04,-2.3349819488100554,0.0,0.0
2015-09-08,4.275859220800582,0.0,0.0
2015-09-09,-1.9841200274344994,0.0,0.0
2015-09-10,1.5744420712671126,0.0,0.0
2015-09-11,0.3100180833666366,0.0,0.0
2015-09-14,0.17659813758668097,0.0,0.0
2015-09-15,1.1018007680503983,0.0,0.0
2015-09-16,0.6974730869126589,0.0,0.0
2015-09-17,0.9090971648958668,0.0,0.0
2015-09-18,-0.08580402936476661,0.0,0.0
2015-09-21,1.0304820970897133,0.0,0.0
2015-09-22,-2.719927329670413,0.0,0.0
2015-09-23,0.4805555188728716,0.0,0.0
2015-09-24,1.9130499529680156,0.0,0.0
2015-09-25,0.7252542352707003,0.0,0.0
2015-09-28,-1.3130086917490291,0.0,0.0
2015-09-29,1.7596622033194453,0.0,0.0
2015-09-30,3.964566087660293,0.0,0.0
2015-10-01,-1.9472560501296199,0.0,0.0
2015-10-02,2.6065354795341333,0.0,0.0
2015-10-05,2.500001431451615,0.0,0.0
2015-10-06,1.2981900579470462,0.0,0.0
2015-10-07,1.0485418056970675,0.0,0.0
2015-10-08,0.5764836279784857,0.0,0.0
2015-10-09,-0.38211660690098403,0.0,0.0
2015-10-12,1.0740268046447898,0.0,0.0
2015-10-13,0.1897575717336064,0.0,0.0
2015-10-14,3.636361826446355,0.0,0.0
2015-10-15,0.2558469242138761,0.0,0.0
2015-10-16,1.5676259386933955,0.0,0.0
2015-10-19,-0.17947279176107056,0.0,0.0
